,id_bgl_0,aggregation_year,permanent_area,seasonal_area,maybepermanent,maybeseasonal
75,8,2021,242.874283026663,113.355228788735,0.0,0.19737869799411
76,12,1984,40.8357116061639,647.78262670536,11.0270033979457,439.948761895021
77,12,1985,51.1974467977277,406.92179207295,21.8495688265297,1862.34222043651
78,12,1986,39.5036295391749,97.9981355070274,55.423296885057,2748.36001013139
79,12,1987,52.0503541077884,1235.03485743134,0.0433608125548298,87.0805446913706
80,12,1988,0.341316120097341,4.1566008370372,103.704204288581,3583.02859978815
81,12,1989,0.0008009314187802,3.65641875592238,109.432985126074,3617.30048213445
82,12,1990,20.3721511001747,224.94771743725,73.2770807251713,2966.90455365627
83,12,1991,19.1104151189202,114.941095666956,85.2079350109151,3309.63264100403
84,12,1992,0.0,0.0,109.432985126074,3646.43576559028
85,12,1993,0.0,0.0,109.432985126074,3646.43576559028
86,12,1994,4.1119854915305,93.616459172456,105.578749226639,3237.61876879237
87,12,1995,57.9193417614949,601.655803716942,0.127141643360522,736.438651780113
88,12,1996,4.01328498833589,247.508483002953,104.217692156222,3342.71303043598
89,12,1997,7.70343827554847,125.995001375049,90.6535109042457,3294.54374781295
90,12,1998,88.2004682195145,824.183544952286,6.29651319264667,1424.97698474829
91,12,1999,72.1632899532855,720.125038577812,0.288256930832422,959.837693386852
92,12,2000,61.4700913448727,1703.46004168785,0.0064860976999625,53.6434497212366
93,12,2001,58.0921846293093,1048.75668726548,0.001436392602045,106.158002759766
94,12,2002,44.0693745531637,808.960676581667,0.0174082491225015,45.3748540902163
95,12,2003,79.352677827927,1700.55730050585,0.001437472179532,69.3192415380848
96,12,2004,86.6596243477835,1553.13890628714,0.0210508416438767,208.61476959878
97,12,2005,81.5106464738912,1408.58237293203,0.0650385706890922,180.22686530791
98,12,2006,75.519501043527,1801.40186355672,0.0240412175189704,121.751873868916
99,12,2007,74.9773000148159,1892.36224092646,0.0,44.1010580273315
100,12,2008,76.4858730767135,1759.49533513501,0.0090854453082726,115.486472117168
101,12,2009,291.832742287137,3064.46854334891,0.0,26.818654553311
102,12,2010,253.857517597779,1687.1275020995,0.0,75.7671108087344
103,12,2011,146.73669096837,2335.57481425582,0.0,35.4469540270826
104,12,2012,100.657735192823,1833.12529896593,0.0007285247556865,279.390235395229
105,12,2013,110.424569215927,2409.73937396608,0.0007191819022409,12.3165301099652
106,12,2014,101.521589186541,2252.14025068691,0.0007191819022409,3.99083627872489
107,12,2015,191.413002642775,2629.09907031351,0.0,6.32680546978749
108,12,2016,91.3728819557078,2030.27828912153,0.0,10.619534773207
109,12,2017,81.504122231753,1899.55936970523,0.0,2.00216188299305
110,12,2018,88.9596932915115,2223.63616517045,0.0,18.8306863158236
111,12,2019,101.461028519738,2315.91926037361,0.0,5.23365041199072
112,12,2020,91.3055796375359,1880.3978858531,0.0,17.0031849776415
