id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1429_324,4,2017,-2.031715691611876,0.060471020430793485,30.5,0.1965160943128864,13.704362803221,-15.836418317184208,-1
1429_384,4,2017,,,50.0,1.0,0.0,0.0,-99
1429_466,4,2017,-4.921479790866138,0.00021325310765957643,11.5,0.00979219587072503,216.28327320168052,-10.684737148213841,-1
1429_694,4,2017,,,50.0,1.0,0.0,0.0,-99
1430_204,4,2017,2.2980184164540214,0.03544275555128701,70.5,0.17398281795260206,1.8033770173788048,8.738365708966054,1
1430_288,4,2017,2.123702389219477,0.049162786767801815,74.5,0.10280164223951978,0.560486394853797,31.799693030677755,1
1430_566,4,2017,4.711626900624447,0.00011321056263870404,87.5,0.011899644584157432,25.762953537031002,23.743680667405656,1
1430_768,4,2017,0.31946608241671504,0.7560147355474606,50.5,1.0,93.48431366257489,2.283377471440455,1
1441_288,4,2017,2.273845914509567,0.06073510451530271,82.5,0.029613094352645416,373.45594709468753,64.43174431490422,1
1441_768,4,2017,,,50.0,1.0,0.0,0.0,-99
1442_204,4,2017,,,50.0,1.0,0.0,0.0,-99
1442_288,4,2017,2.504040840427251,0.04433568783497299,83.5,0.02488372328270136,143.8252188611895,78.46155308147806,1
1442_768,4,2017,0.9603231244887972,0.37728257517181824,68.5,0.2211162550702167,0.16747471611597547,118.8879837760095,1
1442_854,4,2017,2.2144991149836253,0.051943380687812526,75.5,0.08924454710859073,50.8529069817548,39.025235778834734,1
1443_288,4,2017,2.397003821771254,0.05599662020016435,81.5,0.035095797419284286,425.483183400367,75.18893170976446,1
1444_288,4,2017,1.832279745332166,0.11848682741156044,80.5,0.04142253879330133,23.47381864183755,101.96915249011727,1
1444_768,4,2017,,,50.0,1.0,0.0,0.0,-99
1444_854,4,2017,1.2938954618018275,0.24017149893847609,67.5,0.24784912392821346,186.166270531647,10.824563584025269,1
1445_288,4,2017,3.426972416163205,0.004803117280243525,86.5,0.014399864726701132,55.275491109499654,197.75723278542853,1
1445_384,4,2017,,,50.0,1.0,0.0,0.0,-99
1445_854,4,2017,,,50.0,1.0,0.0,0.0,-99
1446_854,4,2017,,,50.0,1.0,0.0,0.0,-99
